"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"G-20","CCI","AMPLITUD","LTRENDIDX","M","2006-01",100.6128,
"G-20","CCI","AMPLITUD","LTRENDIDX","M","2006-02",100.6443,
"G-20","CCI","AMPLITUD","LTRENDIDX","M","2006-03",100.6074,
"G-20","CCI","AMPLITUD","LTRENDIDX","M","2006-04",100.5093,
"G-20","CCI","AMPLITUD","LTRENDIDX","M","2006-05",100.3583,
"G-20","CCI","AMPLITUD","LTRENDIDX","M","2006-06",100.2883,
"G-20","CCI","AMPLITUD","LTRENDIDX","M","2006-07",100.287,
"G-20","CCI","AMPLITUD","LTRENDIDX","M","2006-08",100.3428,
"G-20","CCI","AMPLITUD","LTRENDIDX","M","2006-09",100.508,
"G-20","CCI","AMPLITUD","LTRENDIDX","M","2006-10",100.7214,
"G-20","CCI","AMPLITUD","LTRENDIDX","M","2006-11",100.8502,
"G-20","CCI","AMPLITUD","LTRENDIDX","M","2006-12",100.9108,
"G-20","CCI","AMPLITUD","LTRENDIDX","M","2007-01",100.9073,
"G-20","CCI","AMPLITUD","LTRENDIDX","M","2007-02",100.8313,
"G-20","CCI","AMPLITUD","LTRENDIDX","M","2007-03",100.758,
"G-20","CCI","AMPLITUD","LTRENDIDX","M","2007-04",100.7659,
"G-20","CCI","AMPLITUD","LTRENDIDX","M","2007-05",100.823,
"G-20","CCI","AMPLITUD","LTRENDIDX","M","2007-06",100.8329,
"G-20","CCI","AMPLITUD","LTRENDIDX","M","2007-07",100.8056,
"G-20","CCI","AMPLITUD","LTRENDIDX","M","2007-08",100.6867,
"G-20","CCI","AMPLITUD","LTRENDIDX","M","2007-09",100.524,
"G-20","CCI","AMPLITUD","LTRENDIDX","M","2007-10",100.3273,
"G-20","CCI","AMPLITUD","LTRENDIDX","M","2007-11",100.1095,
"G-20","CCI","AMPLITUD","LTRENDIDX","M","2007-12",99.93962,
"G-20","CCI","AMPLITUD","LTRENDIDX","M","2008-01",99.72341,
"G-20","CCI","AMPLITUD","LTRENDIDX","M","2008-02",99.41485,
"G-20","CCI","AMPLITUD","LTRENDIDX","M","2008-03",99.06355,
"G-20","CCI","AMPLITUD","LTRENDIDX","M","2008-04",98.64316,
"G-20","CCI","AMPLITUD","LTRENDIDX","M","2008-05",98.25842,
"G-20","CCI","AMPLITUD","LTRENDIDX","M","2008-06",97.97155,
"G-20","CCI","AMPLITUD","LTRENDIDX","M","2008-07",97.89046,
"G-20","CCI","AMPLITUD","LTRENDIDX","M","2008-08",97.94962,
"G-20","CCI","AMPLITUD","LTRENDIDX","M","2008-09",97.91626,
"G-20","CCI","AMPLITUD","LTRENDIDX","M","2008-10",97.59596,
"G-20","CCI","AMPLITUD","LTRENDIDX","M","2008-11",97.25378,
"G-20","CCI","AMPLITUD","LTRENDIDX","M","2008-12",97.01249,
"G-20","CCI","AMPLITUD","LTRENDIDX","M","2009-01",96.89931,
"G-20","CCI","AMPLITUD","LTRENDIDX","M","2009-02",96.89964,
"G-20","CCI","AMPLITUD","LTRENDIDX","M","2009-03",97.10385,
"G-20","CCI","AMPLITUD","LTRENDIDX","M","2009-04",97.50478,
"G-20","CCI","AMPLITUD","LTRENDIDX","M","2009-05",97.90516,
"G-20","CCI","AMPLITUD","LTRENDIDX","M","2009-06",98.21612,
"G-20","CCI","AMPLITUD","LTRENDIDX","M","2009-07",98.42975,
"G-20","CCI","AMPLITUD","LTRENDIDX","M","2009-08",98.6064,
"G-20","CCI","AMPLITUD","LTRENDIDX","M","2009-09",98.78368,
"G-20","CCI","AMPLITUD","LTRENDIDX","M","2009-10",98.86446,
"G-20","CCI","AMPLITUD","LTRENDIDX","M","2009-11",98.89569,
"G-20","CCI","AMPLITUD","LTRENDIDX","M","2009-12",98.96925,
"G-20","CCI","AMPLITUD","LTRENDIDX","M","2010-01",99.06598,
"G-20","CCI","AMPLITUD","LTRENDIDX","M","2010-02",99.14145,
"G-20","CCI","AMPLITUD","LTRENDIDX","M","2010-03",99.2392,
"G-20","CCI","AMPLITUD","LTRENDIDX","M","2010-04",99.28647,
"G-20","CCI","AMPLITUD","LTRENDIDX","M","2010-05",99.30021,
"G-20","CCI","AMPLITUD","LTRENDIDX","M","2010-06",99.27927,
"G-20","CCI","AMPLITUD","LTRENDIDX","M","2010-07",99.20297,
"G-20","CCI","AMPLITUD","LTRENDIDX","M","2010-08",99.14203,
"G-20","CCI","AMPLITUD","LTRENDIDX","M","2010-09",99.06158,
"G-20","CCI","AMPLITUD","LTRENDIDX","M","2010-10",99.02331,
"G-20","CCI","AMPLITUD","LTRENDIDX","M","2010-11",99.02571,
"G-20","CCI","AMPLITUD","LTRENDIDX","M","2010-12",98.99616,
"G-20","CCI","AMPLITUD","LTRENDIDX","M","2011-01",98.96526,
"G-20","CCI","AMPLITUD","LTRENDIDX","M","2011-02",98.97868,
"G-20","CCI","AMPLITUD","LTRENDIDX","M","2011-03",98.99049,
"G-20","CCI","AMPLITUD","LTRENDIDX","M","2011-04",98.99409,
"G-20","CCI","AMPLITUD","LTRENDIDX","M","2011-05",99.02934,
"G-20","CCI","AMPLITUD","LTRENDIDX","M","2011-06",98.98083,
"G-20","CCI","AMPLITUD","LTRENDIDX","M","2011-07",98.73827,
"G-20","CCI","AMPLITUD","LTRENDIDX","M","2011-08",98.41885,
"G-20","CCI","AMPLITUD","LTRENDIDX","M","2011-09",98.20711,
"G-20","CCI","AMPLITUD","LTRENDIDX","M","2011-10",98.10643,
"G-20","CCI","AMPLITUD","LTRENDIDX","M","2011-11",98.17595,
"G-20","CCI","AMPLITUD","LTRENDIDX","M","2011-12",98.42257,
"G-20","CCI","AMPLITUD","LTRENDIDX","M","2012-01",98.70779,
"G-20","CCI","AMPLITUD","LTRENDIDX","M","2012-02",98.87207,
"G-20","CCI","AMPLITUD","LTRENDIDX","M","2012-03",98.88503,
"G-20","CCI","AMPLITUD","LTRENDIDX","M","2012-04",98.87521,
"G-20","CCI","AMPLITUD","LTRENDIDX","M","2012-05",98.79866,
"G-20","CCI","AMPLITUD","LTRENDIDX","M","2012-06",98.58979,
"G-20","CCI","AMPLITUD","LTRENDIDX","M","2012-07",98.4649,
"G-20","CCI","AMPLITUD","LTRENDIDX","M","2012-08",98.51205,
"G-20","CCI","AMPLITUD","LTRENDIDX","M","2012-09",98.69787,
"G-20","CCI","AMPLITUD","LTRENDIDX","M","2012-10",98.92548,
"G-20","CCI","AMPLITUD","LTRENDIDX","M","2012-11",99.00312,
"G-20","CCI","AMPLITUD","LTRENDIDX","M","2012-12",98.96799,
"G-20","CCI","AMPLITUD","LTRENDIDX","M","2013-01",99.02807,
"G-20","CCI","AMPLITUD","LTRENDIDX","M","2013-02",99.10664,
"G-20","CCI","AMPLITUD","LTRENDIDX","M","2013-03",99.05167,
"G-20","CCI","AMPLITUD","LTRENDIDX","M","2013-04",98.96933,
"G-20","CCI","AMPLITUD","LTRENDIDX","M","2013-05",98.87901,
"G-20","CCI","AMPLITUD","LTRENDIDX","M","2013-06",98.82843,
"G-20","CCI","AMPLITUD","LTRENDIDX","M","2013-07",98.85539,
"G-20","CCI","AMPLITUD","LTRENDIDX","M","2013-08",98.90054,
"G-20","CCI","AMPLITUD","LTRENDIDX","M","2013-09",98.94037,
"G-20","CCI","AMPLITUD","LTRENDIDX","M","2013-10",98.9465,
"G-20","CCI","AMPLITUD","LTRENDIDX","M","2013-11",98.9613,
"G-20","CCI","AMPLITUD","LTRENDIDX","M","2013-12",99.06656,
"G-20","CCI","AMPLITUD","LTRENDIDX","M","2014-01",99.16182,
"G-20","CCI","AMPLITUD","LTRENDIDX","M","2014-02",99.30753,
"G-20","CCI","AMPLITUD","LTRENDIDX","M","2014-03",99.47068,
"G-20","CCI","AMPLITUD","LTRENDIDX","M","2014-04",99.51654,
"G-20","CCI","AMPLITUD","LTRENDIDX","M","2014-05",99.48403,
"G-20","CCI","AMPLITUD","LTRENDIDX","M","2014-06",99.49033,
"G-20","CCI","AMPLITUD","LTRENDIDX","M","2014-07",99.48595,
"G-20","CCI","AMPLITUD","LTRENDIDX","M","2014-08",99.48958,
"G-20","CCI","AMPLITUD","LTRENDIDX","M","2014-09",99.51864,
"G-20","CCI","AMPLITUD","LTRENDIDX","M","2014-10",99.55122,
"G-20","CCI","AMPLITUD","LTRENDIDX","M","2014-11",99.66016,
"G-20","CCI","AMPLITUD","LTRENDIDX","M","2014-12",99.83808,
"G-20","CCI","AMPLITUD","LTRENDIDX","M","2015-01",100.0351,
"G-20","CCI","AMPLITUD","LTRENDIDX","M","2015-02",100.189,
"G-20","CCI","AMPLITUD","LTRENDIDX","M","2015-03",100.2145,
"G-20","CCI","AMPLITUD","LTRENDIDX","M","2015-04",100.1932,
"G-20","CCI","AMPLITUD","LTRENDIDX","M","2015-05",100.1075,
"G-20","CCI","AMPLITUD","LTRENDIDX","M","2015-06",99.95094,
"G-20","CCI","AMPLITUD","LTRENDIDX","M","2015-07",99.76726,
"G-20","CCI","AMPLITUD","LTRENDIDX","M","2015-08",99.64447,
"G-20","CCI","AMPLITUD","LTRENDIDX","M","2015-09",99.59571,
"G-20","CCI","AMPLITUD","LTRENDIDX","M","2015-10",99.63698,
"G-20","CCI","AMPLITUD","LTRENDIDX","M","2015-11",99.72332,
"G-20","CCI","AMPLITUD","LTRENDIDX","M","2015-12",99.75233,
"G-20","CCI","AMPLITUD","LTRENDIDX","M","2016-01",99.69642,
"G-20","CCI","AMPLITUD","LTRENDIDX","M","2016-02",99.56145,
"G-20","CCI","AMPLITUD","LTRENDIDX","M","2016-03",99.39861,
"G-20","CCI","AMPLITUD","LTRENDIDX","M","2016-04",99.35928,
"G-20","CCI","AMPLITUD","LTRENDIDX","M","2016-05",99.45191,
"G-20","CCI","AMPLITUD","LTRENDIDX","M","2016-06",99.60716,
"G-20","CCI","AMPLITUD","LTRENDIDX","M","2016-07",99.72303,
"G-20","CCI","AMPLITUD","LTRENDIDX","M","2016-08",99.78244,
"G-20","CCI","AMPLITUD","LTRENDIDX","M","2016-09",99.83904,
"G-20","CCI","AMPLITUD","LTRENDIDX","M","2016-10",99.93758,
"G-20","CCI","AMPLITUD","LTRENDIDX","M","2016-11",100.0661,
"G-20","CCI","AMPLITUD","LTRENDIDX","M","2016-12",100.178,
"G-20","CCI","AMPLITUD","LTRENDIDX","M","2017-01",100.2814,
"G-20","CCI","AMPLITUD","LTRENDIDX","M","2017-02",100.4274,
"G-20","CCI","AMPLITUD","LTRENDIDX","M","2017-03",100.5697,
"G-20","CCI","AMPLITUD","LTRENDIDX","M","2017-04",100.7002,
"G-20","CCI","AMPLITUD","LTRENDIDX","M","2017-05",100.7712,
"G-20","CCI","AMPLITUD","LTRENDIDX","M","2017-06",100.8284,
"G-20","CCI","AMPLITUD","LTRENDIDX","M","2017-07",100.9262,
"G-20","CCI","AMPLITUD","LTRENDIDX","M","2017-08",101.1024,
"G-20","CCI","AMPLITUD","LTRENDIDX","M","2017-09",101.3815,
"G-20","CCI","AMPLITUD","LTRENDIDX","M","2017-10",101.6582,
"G-20","CCI","AMPLITUD","LTRENDIDX","M","2017-11",101.7584,
"G-20","CCI","AMPLITUD","LTRENDIDX","M","2017-12",101.799,
"G-20","CCI","AMPLITUD","LTRENDIDX","M","2018-01",101.8369,
"G-20","CCI","AMPLITUD","LTRENDIDX","M","2018-02",101.8915,
"G-20","CCI","AMPLITUD","LTRENDIDX","M","2018-03",101.8934,
"G-20","CCI","AMPLITUD","LTRENDIDX","M","2018-04",101.844,
"G-20","CCI","AMPLITUD","LTRENDIDX","M","2018-05",101.7457,
"G-20","CCI","AMPLITUD","LTRENDIDX","M","2018-06",101.614,
"G-20","CCI","AMPLITUD","LTRENDIDX","M","2018-07",101.5559,
"G-20","CCI","AMPLITUD","LTRENDIDX","M","2018-08",101.482,
"G-20","CCI","AMPLITUD","LTRENDIDX","M","2018-09",101.4419,
"G-20","CCI","AMPLITUD","LTRENDIDX","M","2018-10",101.4717,
"G-20","CCI","AMPLITUD","LTRENDIDX","M","2018-11",101.5651,
"G-20","CCI","AMPLITUD","LTRENDIDX","M","2018-12",101.6577,
"G-20","CCI","AMPLITUD","LTRENDIDX","M","2019-01",101.7436,
"G-20","CCI","AMPLITUD","LTRENDIDX","M","2019-02",101.8578,
"G-20","CCI","AMPLITUD","LTRENDIDX","M","2019-03",101.9078,
"G-20","CCI","AMPLITUD","LTRENDIDX","M","2019-04",101.9061,
"G-20","CCI","AMPLITUD","LTRENDIDX","M","2019-05",101.8559,
"G-20","CCI","AMPLITUD","LTRENDIDX","M","2019-06",101.785,
"G-20","CCI","AMPLITUD","LTRENDIDX","M","2019-07",101.6444,
"G-20","CCI","AMPLITUD","LTRENDIDX","M","2019-08",101.4875,
"G-20","CCI","AMPLITUD","LTRENDIDX","M","2019-09",101.4943,
"G-20","CCI","AMPLITUD","LTRENDIDX","M","2019-10",101.6065,
"G-20","CCI","AMPLITUD","LTRENDIDX","M","2019-11",101.7851,
"G-20","CCI","AMPLITUD","LTRENDIDX","M","2019-12",101.8955,
"G-20","CCI","AMPLITUD","LTRENDIDX","M","2020-01",101.7428,
"G-20","CCI","AMPLITUD","LTRENDIDX","M","2020-02",101.1522,
"G-20","CCI","AMPLITUD","LTRENDIDX","M","2020-03",100.1984,
"G-20","CCI","AMPLITUD","LTRENDIDX","M","2020-04",99.1436,
"G-20","CCI","AMPLITUD","LTRENDIDX","M","2020-05",98.70181,
"G-20","CCI","AMPLITUD","LTRENDIDX","M","2020-06",98.77998,
"G-20","CCI","AMPLITUD","LTRENDIDX","M","2020-07",99.08932,
"G-20","CCI","AMPLITUD","LTRENDIDX","M","2020-08",99.42938,
"G-20","CCI","AMPLITUD","LTRENDIDX","M","2020-09",99.79235,
"G-20","CCI","AMPLITUD","LTRENDIDX","M","2020-10",100.017,
"G-20","CCI","AMPLITUD","LTRENDIDX","M","2020-11",100.1257,
"G-20","CCI","AMPLITUD","LTRENDIDX","M","2020-12",100.2193,
"G-20","CCI","AMPLITUD","LTRENDIDX","M","2021-01",100.3389,
"G-20","CCI","AMPLITUD","LTRENDIDX","M","2021-02",100.5539,
"G-20","CCI","AMPLITUD","LTRENDIDX","M","2021-03",100.7466,
"G-20","CCI","AMPLITUD","LTRENDIDX","M","2021-04",100.8912,
"G-20","CCI","AMPLITUD","LTRENDIDX","M","2021-05",100.9932,
"G-20","CCI","AMPLITUD","LTRENDIDX","M","2021-06",101.0002,
"G-20","CCI","AMPLITUD","LTRENDIDX","M","2021-07",100.7621,
"G-20","CCI","AMPLITUD","LTRENDIDX","M","2021-08",100.5337,
"G-20","CCI","AMPLITUD","LTRENDIDX","M","2021-09",100.4973,
"G-20","CCI","AMPLITUD","LTRENDIDX","M","2021-10",100.4649,
"G-20","CCI","AMPLITUD","LTRENDIDX","M","2021-11",100.3976,
"G-20","CCI","AMPLITUD","LTRENDIDX","M","2021-12",100.3078,
"G-20","CCI","AMPLITUD","LTRENDIDX","M","2022-01",100.0498,
"G-20","CCI","AMPLITUD","LTRENDIDX","M","2022-02",99.38613,
"G-20","CCI","AMPLITUD","LTRENDIDX","M","2022-03",98.21822,
"G-20","CCI","AMPLITUD","LTRENDIDX","M","2022-04",96.89682,
"G-20","CCI","AMPLITUD","LTRENDIDX","M","2022-05",96.06715,
"G-20","CCI","AMPLITUD","LTRENDIDX","M","2022-06",95.65811,
"G-20","CCI","AMPLITUD","LTRENDIDX","M","2022-07",95.52494,
"G-20","CCI","AMPLITUD","LTRENDIDX","M","2022-08",95.56701,
"G-20","CCI","AMPLITUD","LTRENDIDX","M","2022-09",95.61615,
"G-20","CCI","AMPLITUD","LTRENDIDX","M","2022-10",95.69489,
"G-20","CCI","AMPLITUD","LTRENDIDX","M","2022-11",95.85928,
"G-20","CCI","AMPLITUD","LTRENDIDX","M","2022-12",96.20596,
"G-20","CCI","AMPLITUD","LTRENDIDX","M","2023-01",96.62632,
"G-20","CCI","AMPLITUD","LTRENDIDX","M","2023-02",96.93858,
"G-20","CCI","AMPLITUD","LTRENDIDX","M","2023-03",96.97224,
"G-20","CCI","AMPLITUD","LTRENDIDX","M","2023-04",96.80795,
"G-20","CCI","AMPLITUD","LTRENDIDX","M","2023-05",96.97649,
"G-20","CCI","AMPLITUD","LTRENDIDX","M","2023-06",97.16817,
"G-20","CCI","AMPLITUD","LTRENDIDX","M","2023-07",97.31388,
"G-20","CCI","AMPLITUD","LTRENDIDX","M","2023-08",97.3567,
"EU27_2020","CCI","AMPLITUD","LTRENDIDX","M","1989-01",102.2357,
"EU27_2020","CCI","AMPLITUD","LTRENDIDX","M","1989-02",102.0639,
"EU27_2020","CCI","AMPLITUD","LTRENDIDX","M","1989-03",101.8982,
"EU27_2020","CCI","AMPLITUD","LTRENDIDX","M","1989-04",101.7855,
"EU27_2020","CCI","AMPLITUD","LTRENDIDX","M","1989-05",101.7862,
"EU27_2020","CCI","AMPLITUD","LTRENDIDX","M","1989-06",101.9505,
"EU27_2020","CCI","AMPLITUD","LTRENDIDX","M","1989-07",102.1448,
"EU27_2020","CCI","AMPLITUD","LTRENDIDX","M","1989-08",102.3004,
"EU27_2020","CCI","AMPLITUD","LTRENDIDX","M","1989-09",102.4595,
"EU27_2020","CCI","AMPLITUD","LTRENDIDX","M","1989-10",102.585,
"EU27_2020","CCI","AMPLITUD","LTRENDIDX","M","1989-11",102.6762,
"EU27_2020","CCI","AMPLITUD","LTRENDIDX","M","1989-12",102.7466,
"EU27_2020","CCI","AMPLITUD","LTRENDIDX","M","1990-01",102.7326,
"EU27_2020","CCI","AMPLITUD","LTRENDIDX","M","1990-02",102.6634,
"EU27_2020","CCI","AMPLITUD","LTRENDIDX","M","1990-03",102.5721,
"EU27_2020","CCI","AMPLITUD","LTRENDIDX","M","1990-04",102.5307,
"EU27_2020","CCI","AMPLITUD","LTRENDIDX","M","1990-05",102.4661,
"EU27_2020","CCI","AMPLITUD","LTRENDIDX","M","1990-06",102.4082,
"EU27_2020","CCI","AMPLITUD","LTRENDIDX","M","1990-07",102.2448,
"EU27_2020","CCI","AMPLITUD","LTRENDIDX","M","1990-08",101.8144,
"EU27_2020","CCI","AMPLITUD","LTRENDIDX","M","1990-09",101.1721,
"EU27_2020","CCI","AMPLITUD","LTRENDIDX","M","1990-10",100.8486,
"EU27_2020","CCI","AMPLITUD","LTRENDIDX","M","1990-11",100.8095,
"EU27_2020","CCI","AMPLITUD","LTRENDIDX","M","1990-12",100.7099,
"EU27_2020","CCI","AMPLITUD","LTRENDIDX","M","1991-01",100.449,
"EU27_2020","CCI","AMPLITUD","LTRENDIDX","M","1991-02",100.4065,
"EU27_2020","CCI","AMPLITUD","LTRENDIDX","M","1991-03",100.6396,
"EU27_2020","CCI","AMPLITUD","LTRENDIDX","M","1991-04",100.7532,
"EU27_2020","CCI","AMPLITUD","LTRENDIDX","M","1991-05",100.6973,
"EU27_2020","CCI","AMPLITUD","LTRENDIDX","M","1991-06",100.413,
"EU27_2020","CCI","AMPLITUD","LTRENDIDX","M","1991-07",100.0603,
"EU27_2020","CCI","AMPLITUD","LTRENDIDX","M","1991-08",99.9243,
"EU27_2020","CCI","AMPLITUD","LTRENDIDX","M","1991-09",100.0125,
"EU27_2020","CCI","AMPLITUD","LTRENDIDX","M","1991-10",100.0876,
"EU27_2020","CCI","AMPLITUD","LTRENDIDX","M","1991-11",100.129,
"EU27_2020","CCI","AMPLITUD","LTRENDIDX","M","1991-12",100.0856,
"EU27_2020","CCI","AMPLITUD","LTRENDIDX","M","1992-01",99.97224,
"EU27_2020","CCI","AMPLITUD","LTRENDIDX","M","1992-02",99.87862,
"EU27_2020","CCI","AMPLITUD","LTRENDIDX","M","1992-03",99.70473,
"EU27_2020","CCI","AMPLITUD","LTRENDIDX","M","1992-04",99.46063,
"EU27_2020","CCI","AMPLITUD","LTRENDIDX","M","1992-05",99.26856,
"EU27_2020","CCI","AMPLITUD","LTRENDIDX","M","1992-06",99.16059,
"EU27_2020","CCI","AMPLITUD","LTRENDIDX","M","1992-07",99.03021,
"EU27_2020","CCI","AMPLITUD","LTRENDIDX","M","1992-08",98.74032,
"EU27_2020","CCI","AMPLITUD","LTRENDIDX","M","1992-09",98.32229,
"EU27_2020","CCI","AMPLITUD","LTRENDIDX","M","1992-10",97.92243,
"EU27_2020","CCI","AMPLITUD","LTRENDIDX","M","1992-11",97.60171,
"EU27_2020","CCI","AMPLITUD","LTRENDIDX","M","1992-12",97.35784,
"EU27_2020","CCI","AMPLITUD","LTRENDIDX","M","1993-01",97.20554,
"EU27_2020","CCI","AMPLITUD","LTRENDIDX","M","1993-02",97.18002,
"EU27_2020","CCI","AMPLITUD","LTRENDIDX","M","1993-03",97.24879,
"EU27_2020","CCI","AMPLITUD","LTRENDIDX","M","1993-04",97.40593,
"EU27_2020","CCI","AMPLITUD","LTRENDIDX","M","1993-05",97.39719,
"EU27_2020","CCI","AMPLITUD","LTRENDIDX","M","1993-06",97.21548,
"EU27_2020","CCI","AMPLITUD","LTRENDIDX","M","1993-07",97.10959,
"EU27_2020","CCI","AMPLITUD","LTRENDIDX","M","1993-08",97.11331,
"EU27_2020","CCI","AMPLITUD","LTRENDIDX","M","1993-09",97.15136,
"EU27_2020","CCI","AMPLITUD","LTRENDIDX","M","1993-10",97.13865,
"EU27_2020","CCI","AMPLITUD","LTRENDIDX","M","1993-11",97.18269,
"EU27_2020","CCI","AMPLITUD","LTRENDIDX","M","1993-12",97.39021,
"EU27_2020","CCI","AMPLITUD","LTRENDIDX","M","1994-01",97.68573,
"EU27_2020","CCI","AMPLITUD","LTRENDIDX","M","1994-02",98.15361,
"EU27_2020","CCI","AMPLITUD","LTRENDIDX","M","1994-03",98.74252,
"EU27_2020","CCI","AMPLITUD","LTRENDIDX","M","1994-04",99.4158,
"EU27_2020","CCI","AMPLITUD","LTRENDIDX","M","1994-05",100.0434,
"EU27_2020","CCI","AMPLITUD","LTRENDIDX","M","1994-06",100.4842,
"EU27_2020","CCI","AMPLITUD","LTRENDIDX","M","1994-07",100.7143,
"EU27_2020","CCI","AMPLITUD","LTRENDIDX","M","1994-08",100.8664,
"EU27_2020","CCI","AMPLITUD","LTRENDIDX","M","1994-09",100.9664,
"EU27_2020","CCI","AMPLITUD","LTRENDIDX","M","1994-10",100.952,
"EU27_2020","CCI","AMPLITUD","LTRENDIDX","M","1994-11",100.848,
"EU27_2020","CCI","AMPLITUD","LTRENDIDX","M","1994-12",100.7121,
"EU27_2020","CCI","AMPLITUD","LTRENDIDX","M","1995-01",100.6014,
"EU27_2020","CCI","AMPLITUD","LTRENDIDX","M","1995-02",100.5363,
"EU27_2020","CCI","AMPLITUD","LTRENDIDX","M","1995-03",100.5428,
"EU27_2020","CCI","AMPLITUD","LTRENDIDX","M","1995-04",100.6488,
"EU27_2020","CCI","AMPLITUD","LTRENDIDX","M","1995-05",100.7749,
"EU27_2020","CCI","AMPLITUD","LTRENDIDX","M","1995-06",100.7994,
"EU27_2020","CCI","AMPLITUD","LTRENDIDX","M","1995-07",100.7076,
"EU27_2020","CCI","AMPLITUD","LTRENDIDX","M","1995-08",100.5326,
"EU27_2020","CCI","AMPLITUD","LTRENDIDX","M","1995-09",100.2756,
"EU27_2020","CCI","AMPLITUD","LTRENDIDX","M","1995-10",100.0118,
"EU27_2020","CCI","AMPLITUD","LTRENDIDX","M","1995-11",99.77023,
"EU27_2020","CCI","AMPLITUD","LTRENDIDX","M","1995-12",99.52244,
"EU27_2020","CCI","AMPLITUD","LTRENDIDX","M","1996-01",99.32096,
"EU27_2020","CCI","AMPLITUD","LTRENDIDX","M","1996-02",99.20372,
"EU27_2020","CCI","AMPLITUD","LTRENDIDX","M","1996-03",99.18944,
"EU27_2020","CCI","AMPLITUD","LTRENDIDX","M","1996-04",99.18876,
"EU27_2020","CCI","AMPLITUD","LTRENDIDX","M","1996-05",99.22463,
"EU27_2020","CCI","AMPLITUD","LTRENDIDX","M","1996-06",99.22688,
"EU27_2020","CCI","AMPLITUD","LTRENDIDX","M","1996-07",99.20244,
"EU27_2020","CCI","AMPLITUD","LTRENDIDX","M","1996-08",99.23311,
"EU27_2020","CCI","AMPLITUD","LTRENDIDX","M","1996-09",99.22519,
"EU27_2020","CCI","AMPLITUD","LTRENDIDX","M","1996-10",99.18797,
"EU27_2020","CCI","AMPLITUD","LTRENDIDX","M","1996-11",99.17292,
"EU27_2020","CCI","AMPLITUD","LTRENDIDX","M","1996-12",99.24225,
"EU27_2020","CCI","AMPLITUD","LTRENDIDX","M","1997-01",99.34654,
"EU27_2020","CCI","AMPLITUD","LTRENDIDX","M","1997-02",99.35848,
"EU27_2020","CCI","AMPLITUD","LTRENDIDX","M","1997-03",99.38072,
"EU27_2020","CCI","AMPLITUD","LTRENDIDX","M","1997-04",99.45915,
"EU27_2020","CCI","AMPLITUD","LTRENDIDX","M","1997-05",99.62939,
"EU27_2020","CCI","AMPLITUD","LTRENDIDX","M","1997-06",99.87265,
"EU27_2020","CCI","AMPLITUD","LTRENDIDX","M","1997-07",100.1516,
"EU27_2020","CCI","AMPLITUD","LTRENDIDX","M","1997-08",100.442,
"EU27_2020","CCI","AMPLITUD","LTRENDIDX","M","1997-09",100.6595,
"EU27_2020","CCI","AMPLITUD","LTRENDIDX","M","1997-10",100.7475,
"EU27_2020","CCI","AMPLITUD","LTRENDIDX","M","1997-11",100.7684,
"EU27_2020","CCI","AMPLITUD","LTRENDIDX","M","1997-12",100.7471,
"EU27_2020","CCI","AMPLITUD","LTRENDIDX","M","1998-01",100.7872,
"EU27_2020","CCI","AMPLITUD","LTRENDIDX","M","1998-02",100.9212,
"EU27_2020","CCI","AMPLITUD","LTRENDIDX","M","1998-03",101.1042,
"EU27_2020","CCI","AMPLITUD","LTRENDIDX","M","1998-04",101.2173,
"EU27_2020","CCI","AMPLITUD","LTRENDIDX","M","1998-05",101.3657,
"EU27_2020","CCI","AMPLITUD","LTRENDIDX","M","1998-06",101.5253,
"EU27_2020","CCI","AMPLITUD","LTRENDIDX","M","1998-07",101.7371,
"EU27_2020","CCI","AMPLITUD","LTRENDIDX","M","1998-08",101.8455,
"EU27_2020","CCI","AMPLITUD","LTRENDIDX","M","1998-09",101.9381,
"EU27_2020","CCI","AMPLITUD","LTRENDIDX","M","1998-10",102.0665,
"EU27_2020","CCI","AMPLITUD","LTRENDIDX","M","1998-11",102.1528,
"EU27_2020","CCI","AMPLITUD","LTRENDIDX","M","1998-12",102.1369,
"EU27_2020","CCI","AMPLITUD","LTRENDIDX","M","1999-01",102.0953,
"EU27_2020","CCI","AMPLITUD","LTRENDIDX","M","1999-02",101.9488,
"EU27_2020","CCI","AMPLITUD","LTRENDIDX","M","1999-03",101.6753,
"EU27_2020","CCI","AMPLITUD","LTRENDIDX","M","1999-04",101.422,
"EU27_2020","CCI","AMPLITUD","LTRENDIDX","M","1999-05",101.3326,
"EU27_2020","CCI","AMPLITUD","LTRENDIDX","M","1999-06",101.4226,
"EU27_2020","CCI","AMPLITUD","LTRENDIDX","M","1999-07",101.6001,
"EU27_2020","CCI","AMPLITUD","LTRENDIDX","M","1999-08",101.816,
"EU27_2020","CCI","AMPLITUD","LTRENDIDX","M","1999-09",102.0586,
"EU27_2020","CCI","AMPLITUD","LTRENDIDX","M","1999-10",102.3435,
"EU27_2020","CCI","AMPLITUD","LTRENDIDX","M","1999-11",102.5397,
"EU27_2020","CCI","AMPLITUD","LTRENDIDX","M","1999-12",102.669,
"EU27_2020","CCI","AMPLITUD","LTRENDIDX","M","2000-01",102.7779,
"EU27_2020","CCI","AMPLITUD","LTRENDIDX","M","2000-02",102.8088,
"EU27_2020","CCI","AMPLITUD","LTRENDIDX","M","2000-03",102.7998,
